,train_loss,test_loss,train_acc,test_acc,all_loss,logit_sign_rep_trace_similarity,logit_excluded_loss_sign_rep,logit_restricted_loss_sign_rep,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,logit_standard_sign_rep_trace_similarity,logit_excluded_loss_standard_sign_rep,logit_restricted_loss_standard_sign_rep,logit_s6_5d_a_rep_trace_similarity,logit_excluded_loss_s6_5d_a_rep,logit_restricted_loss_s6_5d_a_rep,logit_s6_5d_b_rep_trace_similarity,logit_excluded_loss_s6_5d_b_rep,logit_restricted_loss_s6_5d_b_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,epoch
291,0.005490519278685608,0.009532928510329669,1.0,0.9999903440475464,0.007915964817672044,4.9154323e-08,0.005490519284183815,6.579250246437786,2.6448652e-07,0.005490684788555109,6.579225234553887,3.6720708e-06,0.00549211311266507,6.578890549321974,2.1382607e-07,0.00549070511358622,6.579230210341991,0.55295587,38.62709177338724,5.513335517360293e-09,0.30576017,38.62709177338724,5.513335517360293e-09,540
226,0.005096973723482691,0.008740349147743888,1.0,0.9999967813491821,0.007282998978039409,6.200412e-08,0.005096973742367987,6.5792499954342345,2.5762483e-07,0.005097127454791348,6.579225937869065,3.6552947e-06,0.005098435374312792,6.578892613714261,1.9477125e-07,0.005097128149241715,6.579232104081264,0.5548523,38.62661889661364,5.248606978152826e-09,0.3078611,38.62661889661364,5.248606978152826e-09,546
478,0.004731267335712874,0.008014740304830056,1.0,0.9999967813491821,0.006701351117183184,7.361973e-08,0.004731267352657129,6.579249768973424,2.6054386e-07,0.004731410092641271,6.579225677115369,3.6378055e-06,0.0047326073907572284,6.578894687128779,1.778858e-07,0.004731408423978781,6.579233778108698,0.5567356,38.631549216025654,4.982581052300862e-09,0.3099545,38.631549216025654,4.982581052300862e-09,552
439,0.004391623560364054,0.007350978725544642,1.0,1.0,0.006167236659472406,7.90983e-08,0.004391623559037216,6.579249662913654,2.6490443e-07,0.00439175609949965,6.579225271968619,3.6297365e-06,0.004392867561820651,6.57889578231959,1.6220133e-07,0.0043917226165462635,6.579235328885257,0.5586046,38.64131663327666,4.718162715740807e-09,0.3120391,38.64131663327666,4.718162715740807e-09,558
541,0.004076402246754546,0.006744104720283929,1.0,1.0,0.005677023730872175,7.7831146e-08,0.004076402235979372,6.579249688857065,2.6165435e-07,0.00407652529633355,6.579225609167089,3.63351e-06,0.004077557074012931,6.578895675888376,1.5700948e-07,0.00407649425338988,6.579235848650249,0.5604641,38.655004135703656,4.458514666649601e-09,0.31412,38.655004135703656,4.458514666649601e-09,564
564,0.003783751304979598,0.006189481742536372,1.0,1.0,0.005227189567513662,7.5237494e-08,0.003783751292435038,6.5792497405373185,2.5539703e-07,0.003783865546878642,6.579226237103425,3.6492982e-06,0.00378483686734462,6.5788943547967405,1.508331e-07,0.0037838367650316175,6.57923646225686,0.56231123,38.672554369317886,4.205127090468878e-09,0.3161939,38.672554369317886,4.205127090468878e-09,570
416,0.0035122930090906133,0.005682333382582168,1.0,1.0,0.004814317233185546,7.557969e-08,0.0035122930066630825,6.5792497346235645,2.4781139e-07,0.003512386519294172,6.579226991659494,3.6750448e-06,0.0035133007671401713,6.578892026436357,1.3921135e-07,0.0035123725644422912,6.579237605902135,0.5641451,38.693441185694894,3.959820880632215e-09,0.3182597,38.693441185694894,3.959820880632215e-09,576
604,0.003220651061989489,0.005145256825906577,1.0,1.0,0.004375414520339741,6.6651864e-08,0.0032206510749388873,6.57924990979291,2.4478277e-07,0.003220736848372275,6.579227299670503,3.6996062e-06,0.0032215867221925703,6.578889807330633,1.2937085e-07,0.0032207125603054922,6.5792385740278085,0.5662695,38.72138523878731,3.684917878235562e-09,0.32066116,38.72138523878731,3.684917878235562e-09,583
300,0.0029904219400707223,0.0047279739477452225,1.0,1.0,0.004032953144675422,6.834716e-08,0.0029904219430130076,6.579249877134478,2.4781275e-07,0.0029905016025666377,6.579227012081288,3.712914e-06,0.00299129195323276,6.578888633240785,1.1629436e-07,0.0029904776986139107,6.579239855386994,0.56807876,38.747569207034154,3.45996603855076e-09,0.32271346,38.747569207034154,3.45996603855076e-09,589
497,0.002777271522986727,0.004346976188287522,1.0,1.0,0.003719094322167204,5.7521902e-08,0.0027772715164703964,6.579250088887321,2.4997144e-07,0.0027773455138814904,6.579226808381959,3.7282914e-06,0.0027780795442979293,6.578887237528649,1.05234676e-07,0.0027773233172517474,6.579240938401902,0.56987935,38.77522686604844,3.2459217915102786e-09,0.32476246,38.77522686604844,3.2459217915102786e-09,595
653,0.0025488627278022337,0.003944114230648639,1.0,1.0,0.0033860136295100775,3.4898903e-08,0.0025488627229989414,6.579250530778736,2.567217e-07,0.0025489397420212162,6.579226155798308,3.7397922e-06,0.002549613414741415,6.578886208228363,9.320411e-08,0.002548891661773473,6.579242115223015,0.5719633,38.810240493910726,3.0093897449064782e-09,0.32714203,38.810240493910726,3.0093897449064782e-09,602
49,0.0023691938305174334,0.003631339631135726,1.0,1.0,0.003126481310888409,1.2897999e-08,0.002369193827276509,6.579250960277802,2.5862892e-07,0.002369265419497156,6.579225973510297,3.7500552e-06,0.0023698916063612145,6.578885262513623,8.0340214e-08,0.002369220736204985,6.579243371945994,0.57373464,38.84253750459983,2.8179369723847814e-09,0.32917145,38.84253750459983,2.8179369723847814e-09,608
14,0.002176751867788043,0.0033004784625983714,1.0,1.0,0.0028509878246742405,-1.1647671e-08,0.002176751864255623,6.579251439315362,2.5127747e-07,0.002176809895335438,6.579226693521965,3.757361e-06,0.0021773929599815,6.578884588682225,6.567825e-08,0.002176776598498494,6.579244803429321,0.57578504,38.882962649411326,2.6074346971602904e-09,0.33152843,38.882962649411326,2.6074346971602904e-09,615
494,0.0020007915445167303,0.0030021125563608644,1.0,1.0,0.002601584151623211,-2.7872602e-08,0.002000791541039001,6.579251755929634,2.4067822e-07,0.002000844890084511,6.579227728465936,3.7594925e-06,0.0020013808027976795,6.578884391943218,5.5027613e-08,0.002000807103362059,6.579245842834175,0.5778208,38.92654476854245,2.4099345440786313e-09,0.33387685,38.92654476854245,2.4099345440786313e-09,622
105,0.0018395396038369347,0.0027324892304240885,1.0,1.0,0.0023753093797892273,-2.4349902e-08,0.001839539614675292,6.57925168721392,2.2957602e-07,0.0018395886715062016,6.579228810414373,3.761539e-06,0.0018400813713247907,6.578884170641101,5.3344138e-08,0.0018395539462505925,6.579246006787386,0.5798403,38.9737918112703,2.2243121190536604e-09,0.33621478,38.9737918112703,2.2243121190536604e-09,629
643,0.00171193906708933,0.0025218716353513724,1.0,1.0,0.0021978986080465556,-1.5079877e-08,0.0017119390646612958,6.5792515063367265,2.2664426e-07,0.0017119847239696856,6.579229093990941,3.7715956e-06,0.0017124432272275143,6.578883147772752,5.1802544e-08,0.0017119524215580657,6.579246156642522,0.58156216,39.01655418479844,2.074399904635188e-09,0.33821455,39.01655418479844,2.074399904635188e-09,635
580,0.0015744781554775974,0.0022976412975186885,1.0,1.0,0.002008376040702252,-8.2031875e-09,0.0015744781486268212,6.579251372149308,2.2129188e-07,0.001574520146921674,6.5792296121805505,3.7839623e-06,0.0015749473720517708,6.5788818701044764,5.2025825e-08,0.001574490455162024,6.579246133878329,0.58356345,39.068817703199265,1.910149642188923e-09,0.3405463,39.068817703199265,1.910149642188923e-09,642
340,0.0014483138675981107,0.0020945364961847705,1.0,1.0,0.0018360474447501065,9.26093e-10,0.0014483138575699678,6.579251193926801,2.1425149e-07,0.0014483473939271303,6.579230294171838,3.7898226e-06,0.0014487454478305465,6.578881205993849,4.8763923e-08,0.0014483252414041038,6.579246451080918,0.5855572,39.123571607251144,1.757061020135198e-09,0.34287727,39.123571607251144,1.757061020135198e-09,649
19,0.001332413794105508,0.001910243366698096,1.0,1.0,0.001679111537661061,3.9285624e-09,0.0013324137963358143,6.579251135275595,2.1300457e-07,0.0013324446657154566,6.579230409497488,3.8007443e-06,0.001332811608756798,6.578880025239988,4.3464297e-08,0.0013324242872840165,6.579246967185872,0.5875426,39.181016239613875,1.6145031628814805e-09,0.3452063,39.181016239613875,1.6145031628814805e-09,656
374,0.0012114031504239405,0.001720206244551063,1.0,1.0,0.0015166850069002142,8.103825e-09,0.0012114031513725503,6.579251053656641,2.1842516e-07,0.0012114354753517442,6.579229871244426,3.8106843e-06,0.0012117645323181927,6.578878899782639,3.5768608e-08,0.0012114119560026422,6.579247717312879,0.58980334,39.24966109770443,1.46394820664849e-09,0.34786797,39.24966109770443,1.46394820664849e-09,664
579,0.0011147874790329883,0.0015701639580899,1.0,1.0,0.0013880133664671355,1.1191332e-08,0.0011147874804343129,6.579250993235352,2.1856613e-07,0.0011148172289110552,6.5792298487199,3.8128428e-06,0.0011151200178202442,6.578878536251845,2.8359864e-08,0.0011147913670960699,6.579248440033208,0.5917741,39.31205050938616,1.342640010614521e-09,0.3501966,39.31205050938616,1.342640010614521e-09,671
524,0.0010259916020731899,0.0014337896961136604,1.0,1.0,0.0012706704584974722,1.0030817e-08,0.0010259916043186808,6.579251015831019,2.1919323e-07,0.0010260189852087152,6.579229777508354,3.8029118e-06,0.0010262979203014154,6.578879334878428,2.5122517e-08,0.0010259951664708183,6.579248755324517,0.59373426,39.3768735935017,1.2302987460731385e-09,0.35252038,39.3768735935017,1.2302987460731385e-09,678
306,0.0009443510849845257,0.0013097330895485266,1.0,1.0,0.0011635802877229264,1.0059466e-08,0.0009443510883961575,6.579251015170114,2.2456152e-07,0.0009443762922163924,6.579229241327111,3.7817326e-06,0.0009446323591721067,6.5788812168497,2.2716904e-08,0.0009443543527432723,6.579248989429342,0.5956849,39.44424150306318,1.1264208830941335e-09,0.3548405,39.44424150306318,1.1264208830941335e-09,685
481,0.00085901804520593,0.0011814865001392295,1.0,1.0,0.0010524991181659097,1.29828095e-08,0.0008590180463631617,6.579250957807643,2.2923086e-07,0.0008590409741303532,6.5792287704002685,3.7433306e-06,0.0008592709143585994,6.578884743949187,1.8972287e-08,0.0008590180463644134,6.579249354630086,0.5979047,39.52354070472391,1.017627758084795e-09,0.35749,39.52354070472391,1.017627758084795e-09,693
480,0.0007814029304208438,0.0010661582557288448,1.0,1.0,0.0009522561256056444,1.5976866e-08,0.000781402932410353,6.579250898974097,2.3872826e-07,0.0007814237898203344,6.579227824906836,3.7051211e-06,0.0007816302666021454,6.57888824089788,1.187459e-08,0.000781402932410353,6.579250048711039,0.6001121,39.60492395390892,9.18735061062852e-10,0.3601345,39.60492395390892,9.18735061062852e-10,701
467,0.0007192620988295243,0.0009747552307665491,1.0,1.0,0.0008725579779917392,1.540343e-08,0.0007192620989964315,6.579250910020646,2.4724932e-07,0.0007192812984137626,6.579226974984847,3.6782571e-06,0.000719470773175492,6.578890647167459,4.5110937e-09,0.0007192620989964315,6.5792507698024405,0.60203147,39.677912400748355,8.396791622680661e-10,0.3624419,39.677912400748355,8.396791622680661e-10,708
315,0.0006542812303375515,0.000880025804523821,1.0,1.0,0.0007897279748493133,2.1343794e-08,0.0006542812340238171,6.5792507932472235,2.4999827e-07,0.0006542986997262602,6.579226687322876,3.6531035e-06,0.0006544688181615955,6.578892847065408,-2.4695055e-09,0.0006542812340238171,6.579251454267289,0.6042123,39.762461613401356,7.574239439564408e-10,0.3650725,39.762461613401356,7.574239439564408e-10,716
230,0.0005952311766816899,0.0007947556700942066,1.0,1.0,0.0007149458727291999,2.4125256e-08,0.00059523117832982,6.579250738311437,2.5207828e-07,0.0005952470682837498,6.579226464269521,3.639928e-06,0.0005954018196758453,6.578893865131787,-4.363301e-09,0.00059523117832982,6.5792516403765955,0.60637736,39.848221555402795,6.831243084301213e-10,0.3676935,39.848221555402795,6.831243084301213e-10,724
141,0.0005415963353040179,0.000718056569402391,1.0,1.0,0.0006474724757630418,2.5504505e-08,0.0005415963371046848,6.579250710835502,2.5577583e-07,0.0005416125898378911,6.5792260814853805,3.627077e-06,0.0005417497961437134,6.578894846295501,-5.5379132e-09,0.0005415963371046848,6.579251756122247,0.60852516,39.93486176378314,6.161651292229798e-10,0.37030286,39.93486176378314,6.161651292229798e-10,732
641,0.0004929438198892398,0.0006491048743434333,1.0,1.0,0.000586640452561756,2.2853783e-08,0.0004929438224879296,6.579250762561141,2.6106454e-07,0.0004929585999576058,6.579225541171487,3.6185672e-06,0.000493083501455589,6.578895395622477,-1.1159045e-08,0.0004929438224879296,6.579252309295019,0.6106539,40.02227530316059,5.558477173906738e-10,0.37289816,40.02227530316059,5.558477173906738e-10,740
505,0.0004487501272433487,0.0005869633360181992,1.0,1.0,0.000531678052508259,2.1726464e-08,0.0004487501276905297,6.579250784379994,2.6521047e-07,0.00044876356391072733,6.579225112055989,3.6035208e-06,0.0004488767803327296,6.5788965838276985,-1.4252009e-08,0.0004487501276905297,6.579252614582845,0.61276317,40.110039237278365,5.015557576026126e-10,0.37547868,40.110039237278365,5.015557576026126e-10,748
328,0.00040849493646489925,0.0005308148482777822,1.0,1.0,0.000481886883552629,2.0900643e-08,0.0004084949365758843,6.579250800294213,2.602228e-07,0.0004085071511115513,6.579225581738568,3.5848686e-06,0.000408610203094721,6.578898127821974,-1.39853e-08,0.0004084949365758843,6.579252589472947,0.61486065,40.197541696086866,4.526597179396417e-10,0.37805364,40.197541696086866,4.526597179396417e-10,756
313,0.00037181664308313386,0.0004800898959685013,1.0,1.0,0.00043678059481435435,1.5528713e-08,0.0003718166436959934,6.579250905863545,2.5017744e-07,0.00037182657074477703,6.579226550940621,3.5600067e-06,0.0003719217682808913,6.57890028907136,-1.2365831e-08,0.0003718166436959934,6.5792524309640426,0.616952,40.28383706962395,4.0863499304361433e-10,0.38062978,40.28383706962395,4.0863499304361433e-10,764
296,0.0003384581674916603,0.0004343443620820644,1.0,1.0,0.0003959898842459028,6.2821073e-09,0.00033845816609213666,6.579251088060859,2.4174642e-07,0.0003384672027298907,6.579227363107698,3.5311782e-06,0.000338552801032062,6.578902854508767,-8.690449e-09,0.00033845816609213666,6.579252069345523,0.61904085,40.368109233331104,3.691059759623645e-10,0.38321158,40.368109233331104,3.691059759623645e-10,772
398,0.00030469264080507644,0.0003884180643588103,1.0,1.0,0.00035492789493731674,4.8455604e-09,0.00030469264150881874,6.579251116322836,2.2696258e-07,0.0003047007767138078,6.579228802403561,3.4983295e-06,0.0003047773806819723,6.578905799659392,-4.631147e-09,0.00030469264150881874,6.579251669275932,0.6213822,40.460955674446964,3.295411279734205e-10,0.38611582,40.460955674446964,3.295411279734205e-10,781
435,0.00027788884404034343,0.00035224480036527155,1.0,1.0,0.00032250241783530033,4.191179e-09,0.0002778888439778384,6.57925112918356,2.193733e-07,0.00027789626359369697,6.5792295356211685,3.4721459e-06,0.0002779652770947555,6.578908129679974,-4.500862e-09,0.0002778888439778384,6.5792516567428105,0.62344563,40.542780245761314,2.982337996485249e-10,0.38868445,40.542780245761314,2.982337996485249e-10,789
388,0.00025102306112899316,0.0003162699712197574,1.0,1.0,0.0002901712071834517,7.4419404e-10,0.0002510230624440266,6.579251197290521,2.141287e-07,0.0002510297647800822,6.579230035520878,3.4458444e-06,0.00025109137045906734,6.578910433711528,-5.1973075e-09,0.0002510230624440266,6.579251726003647,0.6257327,40.63629364445838,2.666839134970372e-10,0.39154145,40.63629364445838,2.666839134970372e-10,798
217,0.00022955654272178823,0.00028775239442229046,1.0,1.0,0.00026447405374208956,1.0920758e-09,0.00022955654260961692,6.5792511903913145,2.1217375e-07,0.00022956267180636357,6.579230211007731,3.4217642e-06,0.00022961857280751082,6.578912527208793,-8.814027e-09,0.00022955654260961692,6.579252084424776,0.6277293,40.723442611659685,2.4128015755280043e-10,0.39404407,40.723442611659685,2.4128015755280043e-10,806
147,0.00020761922923061412,0.00025884486937393487,1.0,1.0,0.0002383546133166066,5.9901595e-09,0.00020761923127067953,6.579251093298675,2.0465586e-07,0.0002076242061433367,6.579230932933086,3.4009506e-06,0.00020767474106268735,6.57891421846745,-1.1866177e-08,0.00020761923127067953,6.579252387814428,0.6299341,40.82798774539567,2.1515045236908104e-10,0.39681694,40.82798774539567,2.1515045236908104e-10,815
640,0.00018780465488730497,0.00023292244126022155,1.0,1.0,0.00021487532671105492,1.0317763e-08,0.00018780465506693707,6.579251007278205,2.0078232e-07,0.00018780917563230825,6.579231291733926,3.3870604e-06,0.0001878548636373919,6.578915172711179,-6.3505468e-09,0.00018780465506693707,6.579251842069043,0.63209,40.939938211829826,1.9140249321918995e-10,0.39953774,40.939938211829826,1.9140249321918995e-10,824
237,0.00016989472792879466,0.0002096496596684235,1.0,1.0,0.00019374768697257198,1.2461214e-08,0.00016989472952802837,6.579250964392924,1.9449271e-07,0.00016989883984969365,6.579231888160085,3.3779243e-06,0.00016994014686576498,6.578915599979037,2.2555469e-10,0.00016989472952802837,6.579251189600075,0.63419604,41.05931941799686,1.698326951149578e-10,0.40220463,41.05931941799686,1.698326951149578e-10,833
151,0.00015371282954183737,0.00018875647649851712,1.0,1.0,0.00017473901771584524,1.5473233e-08,0.0001537128303105774,6.579250904050694,1.9649224e-07,0.00015371657121132084,6.579231658365503,3.3646804e-06,0.00015375391907655967,6.578916382745023,9.525593e-09,0.0001537128303105774,6.57925026408398,0.6362529,41.18586541686278,1.5031658447695257e-10,0.40481773,41.18586541686278,1.5031658447695257e-10,842
36,0.00013911143581704497,0.0001700246873147861,1.0,1.0,0.00015765938671568963,1.8023457e-08,0.00013911143534373063,6.57925085266608,1.9819026e-07,0.0001391148428354194,6.579231454848033,3.3515796e-06,0.00013914861864244127,6.578917102327604,1.5181286e-08,0.00013911143534373063,6.579249698619718,0.63825727,41.31905046079885,1.3275009732565266e-10,0.40737233,41.31905046079885,1.3275009732565266e-10,851
