,train_loss,test_loss,train_acc,test_acc,all_loss,percent_x_embed_trivial_rep,percent_y_embed_trivial_rep,percent_unembed_trivial_rep,percent_hidden_x_trivial_rep,percent_hidden_y_trivial_rep,percent_hidden_xy_trivial_rep,total_percent_hidden_trivial_rep,hidden_excluded_loss_trivial_rep,hidden_restricted_loss_trivial_rep,logit_sign_rep_trace_similarity,logit_excluded_loss_sign_rep,logit_restricted_loss_sign_rep,percent_x_embed_sign_rep,percent_y_embed_sign_rep,percent_unembed_sign_rep,percent_hidden_x_sign_rep,percent_hidden_y_sign_rep,percent_hidden_xy_sign_rep,total_percent_hidden_sign_rep,hidden_excluded_loss_sign_rep,hidden_restricted_loss_sign_rep,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,percent_x_embed_standard_rep,percent_y_embed_standard_rep,percent_unembed_standard_rep,percent_hidden_x_standard_rep,percent_hidden_y_standard_rep,percent_hidden_xy_standard_rep,total_percent_hidden_standard_rep,hidden_excluded_loss_standard_rep,hidden_restricted_loss_standard_rep,logit_standard_sign_rep_trace_similarity,logit_excluded_loss_standard_sign_rep,logit_restricted_loss_standard_sign_rep,percent_x_embed_standard_sign_rep,percent_y_embed_standard_sign_rep,percent_unembed_standard_sign_rep,percent_hidden_x_standard_sign_rep,percent_hidden_y_standard_sign_rep,percent_hidden_xy_standard_sign_rep,total_percent_hidden_standard_sign_rep,hidden_excluded_loss_standard_sign_rep,hidden_restricted_loss_standard_sign_rep,logit_s5_5d_a_rep_trace_similarity,logit_excluded_loss_s5_5d_a_rep,logit_restricted_loss_s5_5d_a_rep,percent_x_embed_s5_5d_a_rep,percent_y_embed_s5_5d_a_rep,percent_unembed_s5_5d_a_rep,percent_hidden_x_s5_5d_a_rep,percent_hidden_y_s5_5d_a_rep,percent_hidden_xy_s5_5d_a_rep,total_percent_hidden_s5_5d_a_rep,hidden_excluded_loss_s5_5d_a_rep,hidden_restricted_loss_s5_5d_a_rep,logit_s5_5d_b_rep_trace_similarity,logit_excluded_loss_s5_5d_b_rep,logit_restricted_loss_s5_5d_b_rep,percent_x_embed_s5_5d_b_rep,percent_y_embed_s5_5d_b_rep,percent_unembed_s5_5d_b_rep,percent_hidden_x_s5_5d_b_rep,percent_hidden_y_s5_5d_b_rep,percent_hidden_xy_s5_5d_b_rep,total_percent_hidden_s5_5d_b_rep,hidden_excluded_loss_s5_5d_b_rep,hidden_restricted_loss_s5_5d_b_rep,logit_s5_6d_rep_trace_similarity,logit_excluded_loss_s5_6d_rep,logit_restricted_loss_s5_6d_rep,percent_x_embed_s5_6d_rep,percent_y_embed_s5_6d_rep,percent_unembed_s5_6d_rep,percent_hidden_x_s5_6d_rep,percent_hidden_y_s5_6d_rep,percent_hidden_xy_s5_6d_rep,total_percent_hidden_s5_6d_rep,hidden_excluded_loss_s5_6d_rep,hidden_restricted_loss_s5_6d_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,total_hidden_excluded_loss,total_hidden_restricted_loss,test_loss_restricted_loss_ratio,sum_of_squared_weights,percent_hidden_explained,percent_x_embed_explained,percent_y_embed_explained,percent_unembed_explained,epoch
145,4.747249200580702,4.807591800618389,0.03784722462296486,0.0015046296175569296,4.783454760609044,0.008868152,0.0069485907,0.008111442,3.0877635e-15,3.0877635e-15,3.0877635e-15,9.26329e-15,4.7485876422000715,4.787974087226341,0.0013896623,4.747326492804668,4.787414426774386,0.009420154,0.010534238,0.009413747,0.0040688603,0.0040236902,1.6206572e-05,0.008108757,4.747328363205553,4.787414440507542,0.003361953,4.747997159082242,4.786743541600388,0.12946118,0.12965992,0.1402882,0.055994198,0.058112077,0.0001601665,0.11426644,4.747997531563795,4.786743692181781,0.0035341335,4.74803547727356,4.786705223878778,0.13175249,0.13183177,0.13243347,0.05724118,0.057880912,0.0001670307,0.11528912,4.74803665871581,4.786705386383088,0.004125095,4.7483963847649875,4.786344194726971,0.20976432,0.20248225,0.2086307,0.09062526,0.093676955,0.00023674783,0.18453896,4.748394044129949,4.786344419980154,0.004440369,4.748484079058929,4.7862564917193255,0.1974688,0.21714658,0.20944583,0.088042155,0.09472343,0.00025975856,0.18302535,4.748491427774447,4.786256741888919,0.004765466,4.748839543221416,4.78590091215627,0.3132648,0.30139667,0.29167658,0.1334741,0.12956376,0.00038931353,0.26342717,4.748856566705769,4.785901273812216,8.516693e-05,4.7480744522077485,4.786666225605948,4.74807669474504,4.786666389871769,1.0043716041692181,498.8374,0.1223752,0.13888134,0.14019416,0.14970195,10
212,4.743650388174013,4.809513326658389,0.0399305559694767,0.0009259259095415473,4.7831681511118544,0.0091361515,0.0070497137,0.008041403,2.9798532e-15,2.9798532e-15,2.9798532e-15,8.9395595e-15,4.745137138316336,4.788026752817285,0.0014076971,4.743732183515861,4.787409918360473,0.009470888,0.010536841,0.009411379,0.004101539,0.00402707,1.6569555e-05,0.008145179,4.7437341269785875,4.787409933210481,0.0034636753,4.744455441951093,4.78668640558107,0.12954952,0.12968686,0.14030293,0.05627254,0.05826525,0.00015927119,0.11469706,4.744455699612427,4.7866865656743895,0.0036478392,4.744498258932947,4.786643586860982,0.13146648,0.13165861,0.13244298,0.057298988,0.057919722,0.00016656626,0.11538528,4.744499806770147,4.786643759380074,0.004258695,4.74488769188824,4.786254008819997,0.20957418,0.20207398,0.2086516,0.09102635,0.093708254,0.000236112,0.18497072,4.744885793539811,4.786254249693848,0.004564428,4.7449765376291255,4.786165154028248,0.1975231,0.21742442,0.2094009,0.088203,0.0949987,0.00025887552,0.18346058,4.744984259809723,4.786165421919097,0.004915965,4.7453643282935305,4.785777228068956,0.31327963,0.3015696,0.29174876,0.13390782,0.12996355,0.0003867062,0.2642581,4.745382263206605,4.78577761154709,9.0422574e-05,4.744537238308052,4.786604581180537,4.744539438328633,4.78660475613395,1.004785974963795,502.23486,0.12284224,0.13902041,0.1402237,0.1497143,11
117,4.739996064437728,4.811494669550837,0.0416666679084301,0.0011574074160307646,4.782895227406839,0.00949409,0.0072362544,0.007967755,2.4784785e-15,2.4784785e-15,2.4784785e-15,7.435436e-15,4.741633799897509,4.788087486453909,0.0014237664,4.740082620305895,4.787405153256926,0.009504457,0.010537178,0.009409606,0.0041287257,0.0040302863,1.6904472e-05,0.008175916,4.740084618127586,4.7874051694255515,0.0035464827,4.740858498872232,4.786628979732708,0.12963153,0.12967351,0.14031062,0.056549568,0.05840783,0.000158221,0.11511561,4.740858856912198,4.7866291503937815,0.0037401912,4.740905616771694,4.786581857070103,0.13117433,0.1314739,0.1324501,0.057363547,0.057962023,0.00016596932,0.11549154,4.740907656213089,4.786582040316617,0.0043704044,4.741324562050623,4.786162741216772,0.20935452,0.20168886,0.20867708,0.091403306,0.093751915,0.00023532324,0.18539053,4.741322941423026,4.786162999174505,0.0046696085,4.741415537121345,4.786071758449503,0.197588,0.21768184,0.2093552,0.08838415,0.09528633,0.0002576716,0.18392816,4.7414236006085835,4.786072045539664,0.0050401296,4.741834586012706,4.7856525499219345,0.31325305,0.30170846,0.29182968,0.13432556,0.13037923,0.0003839302,0.26508874,4.741853351201971,4.785652957579643,9.4902265e-05,4.740945057423986,4.786542390213953,4.740947410080845,4.78654257704409,1.0052129678374564,505.98285,0.12329153,0.13913599,0.14021069,0.14972022,12
98,4.736268312822688,4.813543944539694,0.04392361268401146,0.001041666604578495,4.782633692043279,0.009943216,0.00751378,0.0078911325,2.9830304e-15,2.9830304e-15,2.9830304e-15,8.949091e-15,4.73805957418914,4.788157050466864,0.0014417442,4.736360122992002,4.787399894874974,0.009523535,0.010537568,0.009408381,0.004151129,0.0040353285,1.7270677e-05,0.008203728,4.736362202239178,4.787399912538631,0.0036144252,4.737188995016757,4.786570683121206,0.12971213,0.1296168,0.14031157,0.056826167,0.05854492,0.00015710108,0.11552819,4.737189517352692,4.786570865363845,0.0038127806,4.7372395339198645,4.786520137994153,0.13087007,0.13128108,0.13245448,0.057421993,0.05800972,0.00016522355,0.115596935,4.737242232152602,4.786520333067181,0.004469353,4.737691379706057,4.786068092506245,0.2091077,0.20133987,0.20870613,0.0917529,0.09381594,0.00023429004,0.18580313,4.737690092892836,4.786068369315862,0.004758429,4.737783453159251,4.785976014216402,0.19765097,0.21789855,0.20930907,0.0885769,0.09557874,0.00025636173,0.184412,4.737791854605815,4.785976322267185,0.0051415237,4.73823285147168,4.785526427338293,0.31319237,0.3018123,0.29191923,0.1347291,0.13080539,0.00038103855,0.26591554,4.7382523348676,4.785526861314221,9.873301e-05,4.737280805429957,4.786478835185272,4.73728340732228,4.786479035137339,1.0056544506313874,510.07635,0.12373192,0.13923568,0.14015436,0.14971995,13
374,4.732456636517116,4.815670585070533,0.04704861342906952,0.001041666604578495,4.782385005629825,0.0104865115,0.007883248,0.007811979,2.3121365e-15,2.3121365e-15,2.3121365e-15,6.9364096e-15,4.734403614196708,4.7882362683870054,0.0014550061,4.7325537746689745,4.7873945626259555,0.009537577,0.010531473,0.00940763,0.0041727773,0.004040734,1.7603088e-05,0.008231114,4.732555927025342,4.7873945818891555,0.003676924,4.733438550602696,4.786509395264669,0.12978715,0.1295304,0.14030603,0.057099324,0.058684066,0.00015600106,0.11593939,4.73343937444081,4.786509590300837,0.0038687258,4.733489782746431,4.786458153979335,0.1305646,0.13107672,0.13245642,0.057484683,0.05806039,0.00016432107,0.115709394,4.733493210705653,4.786458361596571,0.0045542293,4.733976878315965,4.7859708256673885,0.20882538,0.20101972,0.20873785,0.09206887,0.09388553,0.00023295851,0.18618737,4.733975934158618,4.785971121948153,0.0048302854,4.734069063718773,4.785878637730564,0.19769588,0.21806823,0.20926301,0.08877422,0.095872,0.00025488957,0.1849011,4.734077693999378,4.7858789685510645,0.005221368,4.734548202012024,4.785399284528418,0.3131029,0.30189013,0.29201704,0.13511996,0.13123903,0.0003781177,0.2667371,4.734568539441861,4.785399747583451,0.00010193919,4.7335356877473895,4.786412215079718,4.733538665169985,4.786412429374092,1.0061127527408387,514.50916,0.124170505,0.13932472,0.14006187,0.14971365,14
130,4.7285601618715445,4.817881953544286,0.04739583283662796,0.0009259259095415473,4.7821532368546835,0.011129903,0.008346086,0.007730622,2.8638264e-15,2.8638264e-15,2.8638264e-15,8.591479e-15,4.730664587571942,4.788326116515212,0.0014646945,4.72866274609272,4.787389111652101,0.009549646,0.010517778,0.009407297,0.0041935523,0.004045725,1.7890932e-05,0.008257167,4.728664939859799,4.7873891327103495,0.0037287755,4.729604788177926,4.786446622280451,0.12986076,0.12942149,0.14029437,0.05736961,0.058824692,0.00015483952,0.11634914,4.729605839137045,4.786446831400126,0.003906777,4.729654669294813,4.786396732801407,0.1302535,0.13087869,0.13245635,0.057549678,0.058118768,0.00016323112,0.11583168,4.729658870344957,4.786396953675176,0.004621334,4.730178502878122,4.785872628061512,0.20851639,0.20070317,0.2087718,0.09235465,0.09395853,0.00023147877,0.18654466,4.730177816719906,4.785872945802545,0.004887093,4.730271609173185,4.785779520984338,0.1977169,0.21818587,0.20921743,0.08896776,0.09615995,0.00025330044,0.18538101,4.730280522468295,4.7857798761423105,0.005285741,4.73078141721777,4.7852694666397575,0.3129729,0.3019469,0.29212213,0.13549507,0.13168405,0.000375168,0.2675543,4.730802806630432,4.78526996072725,0.00010449146,4.729707372534311,4.78634399114414,4.729710616025577,4.786344221340872,1.0065891065800903,519.2788,0.124606304,0.1394104,0.13993926,0.14970167,15
57,4.7245660085868595,4.820183530892251,0.04791666939854622,0.0008101851562969387,4.781936521878743,0.011873328,0.008902061,0.0076474003,3.1617792e-15,3.1617792e-15,3.1617792e-15,9.4853375e-15,4.7268289666354235,4.788427528618173,0.0014729614,4.7246742815783165,4.787383414297951,0.00955629,0.010501555,0.009407308,0.004211794,0.004051675,1.812077e-05,0.0082815895,4.724676490214161,4.787383437267846,0.0037752069,4.7256760535168105,4.78638113562399,0.12992781,0.12929186,0.14027698,0.057635143,0.058961425,0.00015372243,0.116750285,4.725677330523864,4.786381359997443,0.003927214,4.725720764304971,4.78633641900543,0.1299407,0.13066918,0.1324546,0.057615638,0.058174714,0.00016200186,0.11595236,4.725725730012586,4.786336654579643,0.004678812,4.726285669991258,4.785771200073114,0.20819272,0.20038733,0.20880781,0.092616074,0.094033055,0.00022998684,0.18687911,4.72628506189239,4.785771541223436,0.0049301405,4.726378089575969,4.78567878226928,0.19770569,0.21826136,0.20917276,0.08915532,0.09644564,0.00025152697,0.1858525,4.726387284502229,4.785679164038979,0.0053379685,4.72692037506762,4.785136217057478,0.3128035,0.30198675,0.29223317,0.13585322,0.13214128,0.00037212076,0.2683666,4.7269427724512525,4.785136745852615,0.00010653629,4.7257843282160374,4.786272807139891,4.725787811914257,4.786273054473047,1.0070849439706564,524.38257,0.12503187,0.13948411,0.13979341,0.1496843,16
187,4.72046250612412,4.822584903854021,0.04843750223517418,0.0009259259095415473,4.78173594459326,0.012719698,0.0095515335,0.007562636,3.6095445e-15,3.6095445e-15,3.6095445e-15,1.08286335e-14,4.722884408396002,4.788541567234628,0.0014803617,4.7205767542681265,4.78737743457039,0.009562812,0.010486373,0.009407544,0.0042289714,0.004059217,1.8326027e-05,0.008306514,4.720578965191165,4.787377459617302,0.0038134698,4.721639744366831,4.786313869143547,0.12998721,0.12914895,0.14025414,0.057898153,0.05909338,0.0001524971,0.11714403,4.721641284785232,4.786314109862214,0.003939093,4.721678539625545,4.786275068953611,0.12962452,0.13044824,0.13245146,0.05768363,0.058223713,0.0001606324,0.116067976,4.721684253304775,4.786275319990333,0.0047272285,4.722286638849409,4.785666607160258,0.207854,0.20006213,0.20884602,0.09285791,0.09410684,0.00022843294,0.18719319,4.722286043161348,4.7856669737002235,0.0049599065,4.722376477587177,4.785576775945866,0.19765495,0.21830522,0.20912954,0.08933412,0.09672962,0.00024970146,0.18631344,4.722386055170862,4.785577186299599,0.005379795,4.722953697813116,4.784999235950758,0.3125968,0.3019976,0.29234877,0.13619727,0.13260289,0.00036892435,0.26916906,4.722977177973085,4.784999801503083,0.00010814003,4.721753990371829,4.786199560954386,4.721757743912545,4.786199826718437,1.0076020806595807,529.8169,0.12545055,0.13955002,0.13963532,0.14966169,17
697,4.716244385023014,4.825099079211704,0.0486111119389534,0.0009259259095415473,4.78155720138326,0.013669876,0.010295358,0.0074765827,2.831926e-15,2.831926e-15,2.831926e-15,8.495778e-15,4.71882494823672,4.788669336677267,0.0014856238,4.71636478329796,4.787371277446624,0.009572165,0.010472432,0.009407862,0.0042470265,0.004068779,1.8506547e-05,0.008334312,4.716367018713482,4.78737130477668,0.0038428265,4.71749011535677,4.786245297449872,0.13004345,0.12900075,0.1402264,0.058163244,0.05922588,0.00015114387,0.11754027,4.717491931907847,4.786245555758449,0.0039421786,4.71752233491077,4.786213073200059,0.12928113,0.13020287,0.13244703,0.057744075,0.058265995,0.00015920731,0.116169274,4.7175288443694035,4.786213341145138,0.004762388,4.718174142730968,4.785560853533261,0.20750429,0.19973668,0.20888624,0.09308451,0.094182484,0.00022672895,0.18749373,4.718173589469949,4.785561246884014,0.0049807564,4.7182626876885205,4.785472320276264,0.19755633,0.21831575,0.20908797,0.08950408,0.097012565,0.0002476928,0.18676433,4.7182728193349215,4.78547276086654,0.005409033,4.7188745900716045,4.784860054578335,0.31237274,0.30197614,0.29246795,0.13653728,0.13305752,0.000365585,0.26996037,4.718899371568887,4.78486066009934,0.00010926108,4.717610512439482,4.786124832081651,4.717614565130011,4.786125117740144,1.0081431137951449,535.57904,0.12587458,0.13961561,0.13947318,0.14963426,18
616,4.711903147965354,4.827733696766316,0.0503472238779068,0.0009259259095415473,4.781401477403413,0.014725458,0.011132846,0.0073894495,3.5511238e-15,3.5511238e-15,3.5511238e-15,1.0653371e-14,4.714641217639548,4.788812066641054,0.0014907508,4.712030023057199,4.787364789353962,0.009581694,0.010459609,0.009408129,0.004264525,0.004079554,1.8642393e-05,0.008362722,4.712032319012649,4.7873648191104206,0.0038638208,4.713218555264342,4.786175530097562,0.1301035,0.12884822,0.14019436,0.058431845,0.05935808,0.00014977626,0.1179397,4.713220582963275,4.786175807599172,0.00393857,4.7132440196719525,4.786150067868501,0.12892161,0.12993032,0.13244148,0.0577986,0.058301836,0.00015766337,0.1162581,4.713251384081445,4.78615035400416,0.0047870306,4.713940254174712,4.785453361484027,0.20714265,0.19940825,0.20892814,0.09329342,0.09426034,0.0002248405,0.1877786,4.713939778186885,4.785453783416145,0.0049933987,4.714028141124689,4.785365490838085,0.19740196,0.2182999,0.20904797,0.08966137,0.09729707,0.00024552137,0.18720396,4.714038969377733,4.785365963719,0.0054279882,4.7146750615935105,4.784718164736599,0.31212315,0.30192086,0.2925904,0.13687064,0.13350913,0.00036216326,0.27074194,4.714701157947641,4.78471881270818,0.000109976536,4.71334543226931,4.786048576653833,4.713349754255276,4.786048883906173,1.0087096504593411,541.66693,0.12630242,0.1396852,0.13930783,0.14960249,19
25,4.7074247896036265,4.830495950256707,0.05052083358168602,0.0008101851562969387,4.7812674858358655,0.015886609,0.012064116,0.007301463,4.6757964e-15,4.6757964e-15,4.6757964e-15,1.4027389e-14,4.710318205026163,4.788971160962145,0.001493901,4.707558318669879,4.7873581267110135,0.009591131,0.010449099,0.009408178,0.004281225,0.00409337,1.8726609e-05,0.008393322,4.707560677513758,4.787358159156818,0.0038806899,4.708812291107209,4.78610333832875,0.13016643,0.12869139,0.14015861,0.058700375,0.059492096,0.00014852831,0.118341,4.708814445956048,4.786103636816002,0.0039303172,4.708830054239751,4.78608558385835,0.12854321,0.12962762,0.13243511,0.05784573,0.058333017,0.00015603923,0.11633479,4.708838280973475,4.786085889347224,0.0048021036,4.709570936183419,4.785344165838755,0.20677523,0.19907568,0.20897129,0.09348807,0.09434041,0.00022278778,0.18805127,4.709570574010723,4.785344618605587,0.0049969964,4.709658112397171,4.7852570105350845,0.19719711,0.21825415,0.20900936,0.089808315,0.097580604,0.0002432691,0.1876322,4.7096695916295825,4.785257518235889,0.0054440238,4.710344512487567,4.784570151106292,0.31184024,0.30183798,0.29271603,0.13719092,0.1339608,0.00035883294,0.27151054,4.71037213523193,4.784570844912196,0.00011040646,4.7089458221353215,4.785969722257717,4.708950333909483,4.785970053231331,1.009303421569743,548.07556,0.12673432,0.13975756,0.13914049,0.14956678,20
280,4.702810951371258,4.8333866965900025,0.05052083358168602,0.00069444440305233,4.781156398245485,0.017155403,0.01308806,0.0072128833,4.1696853e-15,4.1696853e-15,4.1696853e-15,1.2509055e-14,4.7058564812277135,4.789148010907498,0.0014965219,4.702951424032061,4.787351172198393,0.009597006,0.010437123,0.009407811,0.0042974357,0.004108365,1.8754174e-05,0.008424555,4.702953857494191,4.787351207510653,0.0038938518,4.7042729993848935,4.786028685159593,0.13022095,0.12852266,0.14011955,0.058960244,0.05962554,0.00014728463,0.11873306,4.704275236462442,4.786029005900576,0.0039173537,4.704281843244273,4.7860198549279485,0.1281496,0.12930605,0.13242808,0.057887483,0.058363307,0.00015424493,0.11640503,4.704290894779441,4.786020181224659,0.0048109274,4.705068893723566,4.785232197210826,0.20638941,0.198739,0.20901519,0.09366392,0.094424665,0.00022070826,0.1883093,4.7050687653831496,4.785232683304031,0.0049958555,4.7051557729037645,4.7851453463465,0.19696301,0.21818335,0.20897156,0.08994518,0.09786757,0.0002409589,0.1880537,4.705167893311993,4.78514589097176,0.0054559805,4.7058838761802715,4.784416726402017,0.31152463,0.30172372,0.29284492,0.13749939,0.13441621,0.0003555364,0.27227116,4.705913020035199,4.784417470800846,0.00011061864,4.704413475135385,4.785888114575943,4.70441814475797,4.785888470591047,1.0099246412219651,554.80334,0.12715761,0.13981795,0.13895978,0.14952737,21
525,4.698054604159725,4.8364169484574075,0.04930555820465088,0.0008101851562969387,4.781072010295632,0.01853536,0.014201299,0.0071239583,3.1556147e-15,3.1556147e-15,3.1556147e-15,9.466844e-15,4.701247743856169,4.789343972506224,0.0014995435,4.698202403950987,4.787343836428446,0.0095983585,0.0104222745,0.009406897,0.004312421,0.0041238023,1.876712e-05,0.008454991,4.6982049134784045,4.787343874785357,0.003902127,4.6995930498042435,4.785952169523749,0.13025981,0.12833889,0.14007744,0.059209928,0.05975656,0.00014612122,0.11911261,4.699595335070682,4.785952514749726,0.0039002951,4.699592347182447,4.785952892383843,0.12773764,0.12897754,0.13242033,0.057924274,0.058396112,0.00015228704,0.11647268,4.699602168712197,4.785953240655769,0.00481442,4.700427212426333,4.78511734644962,0.20599657,0.19838984,0.20905958,0.09382578,0.09451001,0.0002185536,0.18855435,4.700427452192203,4.785117867276575,0.0049918415,4.700514742590957,4.785029849244487,0.19670431,0.21807852,0.20893402,0.090073355,0.09815061,0.0002386433,0.1884626,4.70052742006623,4.785030433445633,0.0054625887,4.701285151211637,4.784258858707196,0.31116802,0.3015917,0.29297772,0.13780315,0.13487503,0.00035225906,0.27303046,4.701315853514196,4.784259656907424,0.000110624525,4.699740850838091,4.78580426315451,4.69974564555849,4.785804646751514,1.0105755051536105,561.848,0.1275676,0.13985817,0.13876116,0.14948434,22
120,4.693148629590902,4.839596012652859,0.04930555820465088,0.0008101851562969387,4.781017059619727,0.020020893,0.015399383,0.0070349076,3.111098e-15,3.111098e-15,3.111098e-15,9.333294e-15,4.696483466817939,4.789560346588999,0.001499823,4.693303816473615,4.787336436562899,0.0095956465,0.010401965,0.009405343,0.0043257372,0.0041384683,1.8735098e-05,0.008482941,4.6933063847577365,4.78733647806588,0.0039088894,4.694766477694276,4.785872641497368,0.13027774,0.12813337,0.14003241,0.059448577,0.059881337,0.00014500937,0.119474925,4.694768787197248,4.785873013093256,0.0038800864,4.694754578607061,4.785884571456841,0.12732099,0.12864374,0.1324116,0.057960324,0.05843193,0.00015024612,0.1165425,4.694765201645415,4.785884943333911,0.0048107454,4.695637467091271,4.785000917083241,0.2055893,0.19803426,0.20910448,0.093974136,0.094599284,0.00021621796,0.18878964,4.695638039599807,4.78500147503963,0.004983918,4.695727160226304,4.784911259373928,0.19642188,0.21794361,0.20889625,0.090189286,0.09842753,0.00023633521,0.18885314,4.695740406074111,4.78491188607626,0.00546681,4.696542648595713,4.7840951195754755,0.31077355,0.30144358,0.2931149,0.1381017,0.1353378,0.00034908016,0.27378857,4.696574906379587,4.784095976073407,0.000110452675,4.694921664325964,4.785717335265488,4.694926543109263,4.78571774836814,1.0112581366302038,569.2085,0.12795787,0.13987339,0.13853534,0.14943776,23
445,4.688090822830433,4.842935858936033,0.05069444701075554,0.0008101851562969387,4.780997844334931,0.021602172,0.016676757,0.006945917,2.9755365e-15,2.9755365e-15,2.9755365e-15,8.926609e-15,4.691560037327492,4.789798291292395,0.001498174,4.6882535082276044,4.787328924473274,0.009590397,0.010376029,0.00940309,0.0043372894,0.0041523627,1.8675604e-05,0.008508327,4.6882561669479585,4.787328969431528,0.003912013,4.6897900690008845,4.785791098232999,0.13026685,0.1279144,0.13998443,0.059670467,0.060007673,0.00014388445,0.119822025,4.689792348905598,4.785791497927163,0.003856804,4.689766117707162,4.785815097615861,0.12690362,0.12831143,0.13240169,0.0579954,0.058474563,0.00014813598,0.1166181,4.689777551863318,4.785815494478433,0.0048010414,4.6906975223295975,4.7848828327706565,0.20517918,0.19767013,0.20915005,0.09411042,0.09469078,0.00021379958,0.189015,4.690698419943092,4.784883430125123,0.004972645,4.690790809240325,4.784789587488425,0.19612232,0.21776678,0.20885783,0.090294525,0.09869769,0.00023394056,0.18922615,4.690804585412472,4.784790259239995,0.005465786,4.6916520969061795,4.78392757036054,0.31033546,0.30128443,0.293257,0.13838887,0.13580528,0.00034594137,0.2745401,4.691686079035308,4.783928490010068,0.000110075314,4.689952758709615,4.78562827998195,4.6899576956042415,4.785628724636384,1.0119748391689127,576.8841,0.12833035,0.13985725,0.13829044,0.14938752,24
383,4.682873857941115,4.846440092627399,0.05156250298023224,0.0009259259095415473,4.781013598717888,0.023275265,0.0180277,0.0068571507,3.0805354e-15,3.0805354e-15,3.0805354e-15,9.241606e-15,4.686468677994305,4.790059013249288,0.0014949029,4.6830441631826565,4.787321294560573,0.009582356,0.010343735,0.00940014,0.0043475935,0.0041644084,1.8609011e-05,0.00853061,4.683046899255887,4.787321343345881,0.0039145816,4.684657714541924,4.785706334066134,0.13023072,0.12769309,0.13993342,0.059875235,0.06014086,0.00014279768,0.120158896,4.684659937872886,4.785706764421268,0.0038344446,4.6846212236264755,4.785742881980405,0.12649176,0.12798195,0.13239041,0.058029566,0.05852306,0.00014606728,0.11669869,4.684633460864412,4.785743305561087,0.004787964,4.685601104130739,4.784762050575188,0.20476763,0.19729377,0.20919633,0.09423632,0.09478746,0.00021141823,0.18923521,4.685602349567859,4.784762690036975,0.0049570706,4.685697554284185,4.784665645889187,0.19580702,0.21754639,0.20881835,0.0903868,0.09896197,0.00023144331,0.18958022,4.685711816416456,4.784666365289271,0.0054618623,4.686607320914349,4.783755062215726,0.3098452,0.3011134,0.2934042,0.13865824,0.13628125,0.00034278774,0.27528226,4.686643195023816,4.783756049885997,0.000109590736,4.684828018837243,4.785535885831933,4.684832980835842,4.785536364959237,1.0127266251938056,584.87354,0.12868951,0.13981308,0.13803682,0.14933357,25
670,4.677498277112048,4.850118890913056,0.05225694552063942,0.0009259259095415473,4.781070645927929,0.025032265,0.019447222,0.006768776,3.0410029e-15,3.0410029e-15,3.0410029e-15,9.123009e-15,4.681208461791555,4.790343510201185,0.0014912232,4.6776764289591135,4.787313432426181,0.0095708445,0.010307174,0.009396549,0.0043559866,0.0041750907,1.8537508e-05,0.008549614,4.677679234880867,4.7873134852791255,0.0039141374,4.679368720646635,4.785619581509128,0.13017407,0.12747726,0.1398794,0.060068876,0.060283124,0.00014169382,0.120493695,4.679370843003887,4.785620044466147,0.0038119669,4.679319926169158,4.785668447698437,0.12609652,0.12765643,0.13237774,0.05806581,0.05857591,0.00014405702,0.11678577,4.67933296515656,4.785668899745038,0.004770792,4.680347959253721,4.784639356709072,0.20434722,0.19691613,0.20924343,0.09435143,0.09489335,0.00020898669,0.18945377,4.6803496164136416,4.784640041178288,0.00493694,4.68044734159051,4.784540025230155,0.19547951,0.21728626,0.20877728,0.090467595,0.099220395,0.00022885883,0.18991685,4.680462096074391,4.784540795093114,0.005455429,4.681408786648162,4.783577667385908,0.3092996,0.30090952,0.2935568,0.13890406,0.13675433,0.0003396316,0.27599803,4.681446518486098,4.783578728251899,0.00010897085,4.679546869386935,4.7854412712559755,4.6795517989548925,4.785441786902251,1.0135153883154167,593.17487,0.12904331,0.13974491,0.13778444,0.14927596,26
